id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
2620584,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,not completed
2639449,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,completed
2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,completed
2639641,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,completed
2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,completed
2643002,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,completed
2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,completed
2649826,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,completed
2650282,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,completed
2664024,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,completed
2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,not completed
2671132,M,London Region,HE Qualification,20-30%,55<=,0,60,N,completed
2676809,F,North Region,HE Qualification,Oct-20,0-35,0,150,N,not completed
2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
2688067,M,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
2689958,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
2691206,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
2691244,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,completed
2694424,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,completed
2698257,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,completed
6516,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,completed
24734,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
26192,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
28061,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,completed
31600,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
46844,M,North Region,HE Qualification,30-40%,35-55,0,60,N,completed
52765,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,completed
55104,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
58071,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,completed
58316,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,completed
62487,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
63165,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,completed
65002,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,not completed
70011,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,completed
75255,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,completed
79403,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,not completed
85092,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
85144,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,completed
85302,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,completed
87431,M,South East Region,Lower Than A Level,Oct-20,35-55,0,60,N,not completed
94961,M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,completed
95755,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,not completed
101116,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,completed
107489,F,London Region,HE Qualification,20-30%,0-35,0,60,N,completed
108872,M,London Region,HE Qualification,80-90%,55<=,0,60,N,completed
109155,F,South Region,HE Qualification,90-100%,0-35,0,60,N,completed
111512,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,not completed
117818,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
119902,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,not completed
121349,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,completed
124064,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,completed
125018,M,South Region,HE Qualification,70-80%,35-55,0,60,N,completed
129955,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,not completed
130034,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
130547,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
130636,M,South East Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
131390,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,completed
133816,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
133922,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,completed
135335,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,N,not completed
135400,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,completed
135471,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,completed
139033,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,not completed
141377,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,completed
141506,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,not completed
146503,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,completed
147756,M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,completed
148993,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,completed
149741,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,completed
149962,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
151587,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,not completed
152668,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,not completed
155984,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,completed
158707,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,not completed
164944,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,completed
165226,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
167961,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,completed
174024,M,North Region,A Level or Equivalent,Oct-20,35-55,0,60,N,completed
174094,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,completed
174745,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
175447,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,completed
175772,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,not completed
183057,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,completed
185350,M,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,not completed
188278,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,completed
199636,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,completed
199897,M,East Midlands Region,HE Qualification,Oct-20,35-55,0,60,N,completed
200804,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
205494,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,completed
228021,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,completed
228383,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,completed
232307,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,completed
235068,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,completed
235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,completed
236875,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
237274,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
243510,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,not completed
244246,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
248581,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
252073,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,completed
254625,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,completed
258587,M,South West Region,A Level or Equivalent,Oct-20,35-55,0,60,N,completed
260355,F,London Region,A Level or Equivalent,80-90%,35-55,1,120,N,not completed
260623,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,completed
263251,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
263543,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,completed
263952,M,North Region,Lower Than A Level,,35-55,0,60,N,completed
266524,F,South Region,A Level or Equivalent,30-40%,0-35,0,240,N,completed
268733,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,N,not completed
273346,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,completed
274947,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,not completed
275674,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
275792,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,completed
277123,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,not completed
277880,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,not completed
281077,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,completed
281636,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
285315,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,completed
287040,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,completed
287204,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,completed
287210,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,completed
288994,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,not completed
289449,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,completed
290164,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,completed
292525,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
292775,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
293824,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,completed
294496,M,North Western Region,A Level or Equivalent,Oct-20,35-55,0,60,Y,completed
294655,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,not completed
295060,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
295075,M,South Region,HE Qualification,70-80%,55<=,0,60,N,completed
296424,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,completed
298034,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,not completed
298838,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
301967,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
302476,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
303521,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,completed
303985,F,Scotland,HE Qualification,70-80%,0-35,1,60,N,completed
304465,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
306646,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
309142,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,completed
310412,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
311235,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,completed
311659,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,not completed
313937,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,completed
315076,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
315744,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,completed
323370,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,completed
323805,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,not completed
328024,M,Yorkshire Region,A Level or Equivalent,Oct-20,35-55,0,60,N,completed
328734,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,180,N,not completed
329659,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,not completed
330594,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,completed
331358,F,South Region,HE Qualification,90-100%,35-55,1,60,N,completed
332884,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,completed
334441,M,London Region,HE Qualification,60-70%,0-35,0,60,N,not completed
335247,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
335764,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,completed
337748,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,not completed
338407,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
341876,M,East Anglian Region,HE Qualification,Oct-20,0-35,0,120,N,not completed
342007,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,N,completed
345440,M,South Region,HE Qualification,90-100%,0-35,0,60,N,completed
345519,F,North Region,A Level or Equivalent,,0-35,0,60,N,completed
346118,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,120,N,completed
348275,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,not completed
348807,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,completed
350156,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,completed
350939,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,completed
351336,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
353665,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
354170,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,not completed
356170,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,completed
358182,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,completed
364957,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,completed
369834,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,not completed
371710,M,Scotland,HE Qualification,Oct-20,0-35,0,60,N,completed
373872,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
375260,M,Ireland,HE Qualification,,0-35,0,60,N,completed
375646,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,completed
377546,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,completed
381642,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
382095,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,completed
383180,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
383600,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,completed
383723,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,completed
384203,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,completed
384725,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,completed
387533,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,not completed
387954,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,not completed
388147,F,South West Region,A Level or Equivalent,Oct-20,35-55,0,300,N,not completed
390890,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,N,completed
391249,M,South Region,HE Qualification,90-100%,35-55,0,60,N,completed
396599,F,South Region,Lower Than A Level,60-70%,0-35,0,120,Y,not completed
396655,F,South Region,Lower Than A Level,40-50%,0-35,0,180,Y,not completed
398171,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,completed
398349,F,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,completed
400147,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,completed
400682,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
401404,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,180,N,completed
402204,M,West Midlands Region,A Level or Equivalent,,35-55,0,60,N,completed
402727,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,completed
402961,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,completed
404356,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
406671,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,completed
406682,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,completed
409100,M,South East Region,HE Qualification,80-90%,35-55,0,60,N,completed
409703,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,completed
410092,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,completed
411971,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,completed
415969,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,N,not completed
418731,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,not completed
421455,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
424577,M,London Region,HE Qualification,Oct-20,0-35,0,120,N,completed
429858,M,Ireland,Lower Than A Level,,0-35,0,300,N,completed
431025,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,not completed
439305,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
